File,Invoice No,Invoice Date,Seller GSTIN,Seller Pan,Seller Name,Buyer GSTIN,Buyer Name,Buyer Pan,Ship to GSTIN,Ship to Name,Subtotal Amount,Discount Amount,CGST Amount,SGST Amount,IGST Amount,Cess Amount,Additianal Cess Amount
EP-03-71-21-22 - Ambience_page1.json,"{'value': 'EP/03/71/21-22', 'bbox': [260, 160, 360, 180], 'confidence': 0.95}","{'value': '26-Mar-22', 'bbox': [440, 160, 520, 180], 'confidence': 0.95}","{'value': '07AAECA6845N1Z8', 'bbox': [100, 220, 240, 240], 'confidence': 0.95}","{'value': 'U74899DL1984PTC019045', 'bbox': [100, 200, 260, 220], 'confidence': 0.95}","{'value': 'Ambience Commercial Developers (P) Ltd.', 'bbox': [100, 100, 300, 120], 'confidence': 0.95}","{'value': '07AAACL9861H1Z8', 'bbox': [300, 280, 440, 300], 'confidence': 0.95}","{'value': 'Decathlon Sports India Pvt. Ltd.', 'bbox': [300, 240, 440, 260], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '07AAACL9861H1Z8', 'bbox': [300, 320, 440, 340], 'confidence': 0.95}","{'value': 'Decathlon Sports India Pvt. Ltd.', 'bbox': [300, 280, 440, 300], 'confidence': 0.95}","{'value': '1,25,000.00', 'bbox': [560, 460, 640, 480], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}"
GKA22-122846.json,"{'value': 'GKA22-122846', 'bbox': [330, 300, 420, 320], 'confidence': 0.95}","{'value': '06/12/2022', 'bbox': [470, 300, 550, 320], 'confidence': 0.95}","{'value': '29AAACQ5169M1ZT', 'bbox': [200, 140, 350, 160], 'confidence': 0.95}","{'value': 'AAACQ5169M', 'bbox': [200, 160, 280, 180], 'confidence': 0.95}","{'value': 'Qodenext India Private Limited', 'bbox': [150, 70, 350, 90], 'confidence': 0.95}","{'value': '07AAACL9861H1Z8', 'bbox': [100, 460, 250, 480], 'confidence': 0.95}","{'value': 'Decathlon Sports India Pvt. Ltd.', 'bbox': [100, 400, 300, 420], 'confidence': 0.95}","{'value': 'AAACL9861H', 'bbox': [100, 480, 180, 500], 'confidence': 0.95}","{'value': '07AAACL9861H1Z8', 'bbox': [450, 460, 600, 480], 'confidence': 0.95}","{'value': 'Decathlon Sports India Pvt. Ltd.', 'bbox': [450, 400, 650, 420], 'confidence': 0.95}","{'value': '117411.00', 'bbox': [600, 600, 680, 620], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [680, 600, 720, 620], 'confidence': 0.95}","{'value': '0.00', 'bbox': [760, 600, 800, 620], 'confidence': 0.95}","{'value': '21133.98', 'bbox': [840, 600, 900, 620], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045_page7.json,"{'value': '74', 'bbox': [10, 10, 40, 30], 'confidence': 0.95}","{'value': '01/07/2025', 'bbox': [250, 100, 320, 120], 'confidence': 0.95}","{'value': '09AADFC3824G1ZI', 'bbox': [10, 50, 100, 70], 'confidence': 0.95}","{'value': 'AADFC3824G', 'bbox': [10, 70, 100, 90], 'confidence': 0.95}","{'value': 'FMS Rental', 'bbox': [10, 30, 100, 50], 'confidence': 0.95}","{'value': '27AAACF2868G1ZI', 'bbox': [10, 130, 100, 150], 'confidence': 0.95}","{'value': 'M T Muthuraj', 'bbox': [250, 100, 320, 120], 'confidence': 0.95}","{'value': 'AAACF2868G', 'bbox': [10, 150, 100, 170], 'confidence': 0.95}","{'value': '27AAACF2868G1ZI', 'bbox': [10, 190, 100, 210], 'confidence': 0.95}","{'value': 'M T Muthuraj', 'bbox': [250, 170, 320, 190], 'confidence': 0.95}","{'value': '7233.01', 'bbox': [600, 100, 650, 120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [660, 100, 710, 120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [720, 100, 770, 120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [780, 100, 830, 120], 'confidence': 0.95}","{'value': '1301.94', 'bbox': [840, 100, 890, 120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 100, 950, 120], 'confidence': 0.95}","{'value': '0.00', 'bbox': [960, 100, 1010, 120], 'confidence': 0.95}"
Apollo Medicine JUNE 2025 (1).json,"{'value': 'SI-D523453511', 'bbox': [460, 300, 580, 320], 'confidence': 0.95}","{'value': '13.06.2025', 'bbox': [460, 280, 540, 300], 'confidence': 0.95}","{'value': '29AAPCA5954P1ZN', 'bbox': [460, 320, 580, 340], 'confidence': 0.95}","{'value': 'AAPCA5954P', 'bbox': [460, 320, 580, 340], 'confidence': 0.95}","{'value': 'APOLLO PHARMACIES LIMITED', 'bbox': [100, 100, 250, 120], 'confidence': 0.95}","{'value': '29AFCB7707D1ZQ', 'bbox': [550, 100, 650, 120], 'confidence': 0.95}","{'value': 'SWIGGY LIMITED', 'bbox': [550, 80, 650, 100], 'confidence': 0.95}","{'value': 'AFCB7707D', 'bbox': [550, 100, 650, 120], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'SWIGGY LIMITED', 'bbox': [550, 80, 650, 100], 'confidence': 0.95}","{'value': '6035.00', 'bbox': [600, 600, 650, 620], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '4849.55', 'bbox': [600, 620, 650, 640], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
GRN2352316.json,"{'value': '728', 'bbox': [660, 50, 720, 70], 'confidence': 0.95}","{'value': '30 Sep 2024', 'bbox': [550, 50, 640, 70], 'confidence': 0.95}","{'value': '29BOZPS2473H1Z3', 'bbox': [0, 0, 150, 20], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'Paradigm', 'bbox': [50, 60, 150, 80], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [200, 240, 350, 260], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [70, 120, 200, 140], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'Swiggy Limited', 'bbox': [400, 120, 530, 140], 'confidence': 0.95}","{'value': '22712.50', 'bbox': [550, 420, 620, 440], 'confidence': 0.95}","{'value': '0.00', 'bbox': [450, 380, 500, 400], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 440, 600, 460], 'confidence': 0.95}"
208_0003325_2324_PMRMO24419_1_20230802124712_page2.json,"{'value': '730/23-24', 'bbox': [110, 220, 220, 240], 'confidence': 0.95}","{'value': '07-07-2023', 'bbox': [110, 240, 220, 260], 'confidence': 0.95}","{'value': '07AAZPH9110K1Z7', 'bbox': [10, 30, 150, 50], 'confidence': 0.95}","{'value': 'AAZPH9110K', 'bbox': [110, 120, 220, 140], 'confidence': 0.95}","{'value': 'CAPITAL TRADERS', 'bbox': [110, 60, 300, 80], 'confidence': 0.95}","{'value': '09AAATH0842H1ZU', 'bbox': [110, 360, 280, 380], 'confidence': 0.95}","{'value': 'HAMDARD LABORATORIES (INDIA)', 'bbox': [110, 320, 350, 340], 'confidence': 0.95}","{'value': 'NA', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '09AAATH0842H1ZU', 'bbox': [350, 360, 520, 380], 'confidence': 0.95}","{'value': 'HAMDARD LABORATORIES (INDIA)', 'bbox': [350, 320, 590, 340], 'confidence': 0.95}","{'value': '2,62,052.00', 'bbox': [110, 560, 220, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '13,102.60', 'bbox': [350, 560, 400, 580], 'confidence': 0.95}","{'value': '13,102.60', 'bbox': [400, 560, 450, 580], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
_QS0686F956BCXX-0002_SI_GRASIM INDUSTRIES_page2.json,"{'value': 'SIG/06317/25-26', 'bbox': [120, 100, 280, 120], 'confidence': 0.95}","{'value': '15-Jul-25', 'bbox': [120, 120, 200, 140], 'confidence': 0.95}","{'value': '33AABFP6358D1ZG', 'bbox': [120, 220, 280, 240], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': 'Pioneer Steels', 'bbox': [120, 200, 240, 220], 'confidence': 0.95}","{'value': '29AAACG4464B1ZU', 'bbox': [400, 220, 560, 240], 'confidence': 0.95}","{'value': 'GRASIM INDUSTRIES LIMITED - UNIT HARIHAR POLYFIBERS & GRASILENE DIVISION', 'bbox': [400, 200, 680, 220], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '33AAVFG6779R1Z3', 'bbox': [400, 320, 560, 340], 'confidence': 0.95}","{'value': 'GLOBAL INFRA PROJECTS', 'bbox': [400, 300, 560, 320], 'confidence': 0.95}","{'value': '6,06,965.00', 'bbox': [120, 560, 240, 580], 'confidence': 0.95}","{'value': '0.30', 'bbox': [320, 560, 400, 580], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '1,09,253.70', 'bbox': [120, 580, 240, 600], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}"
_000013845-0001_SI_Sales_24-25_635_page3.json,"{'value': '24-25/635', 'bbox': [450, 60, 530, 80], 'confidence': 0.95}","{'value': '4-Dec-24', 'bbox': [600, 60, 680, 80], 'confidence': 0.95}","{'value': '09AAVFB7148K1ZO', 'bbox': [200, 120, 350, 140], 'confidence': 0.95}","{'value': 'M-9630101060', 'bbox': [200, 140, 300, 160], 'confidence': 0.95}","{'value': 'BIUT BATH INDUSTRY LLP', 'bbox': [100, 60, 350, 80], 'confidence': 0.95}","{'value': '29AAACG4464B1ZU', 'bbox': [200, 260, 350, 280], 'confidence': 0.95}","{'value': 'GRASIM INDUSTRIES LIMITED', 'bbox': [100, 220, 350, 240], 'confidence': 0.95}","{'value': 'PO/KA/25/00018341', 'bbox': [450, 220, 600, 240], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': 'GRASIM INDUSTRIES LIMITED', 'bbox': [100, 180, 350, 200], 'confidence': 0.95}","{'value': '1,58,392.00', 'bbox': [650, 580, 750, 600], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '28,510.56', 'bbox': [650, 640, 750, 660], 'confidence': 0.95}","{'value': '0.44', 'bbox': [750, 580, 800, 600], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
AH-001-2019-2020 - CHAMAN LAL BAJAJ.json,"{'value': 'AH/001/2019-2020', 'bbox': [360, 130, 480, 150], 'confidence': 0.95}","{'value': '01/04/2019', 'bbox': [360, 170, 420, 190], 'confidence': 0.95}","{'value': '05AAZPB4078Q1ZW', 'bbox': [100, 70, 240, 90], 'confidence': 0.95}","{'value': 'AAZPB4078Q', 'bbox': [360, 520, 440, 540], 'confidence': 0.95}","{'value': 'Mr Chaman Lal Bajaj', 'bbox': [20, 20, 200, 40], 'confidence': 0.95}","{'value': '07AAACL9861H1Z8', 'bbox': [100, 110, 240, 130], 'confidence': 0.95}","{'value': 'Decathlon Sports India Pvt Ltd', 'bbox': [100, 90, 300, 110], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '47,265.00', 'bbox': [500, 260, 580, 280], 'confidence': 0.95}","{'value': '0.00', 'bbox': [500, 300, 580, 320], 'confidence': 0.95}","{'value': '0.00', 'bbox': [500, 340, 580, 360], 'confidence': 0.95}","{'value': '0.00', 'bbox': [500, 360, 580, 380], 'confidence': 0.95}","{'value': '8,508.00', 'bbox': [500, 320, 580, 340], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}"
9506016386 1_page2.json,"{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '162521.16', 'bbox': [290, 60, 360, 80], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '12381.16', 'bbox': [300, 260, 370, 280], 'confidence': 0.95}","{'value': '12381.16', 'bbox': [300, 280, 370, 300], 'confidence': 0.95}","{'value': '4402.13', 'bbox': [290, 180, 360, 200], 'confidence': 0.95}","{'value': '0.00', 'bbox': [290, 200, 360, 220], 'confidence': 0.95}","{'value': '0.00', 'bbox': [290, 240, 360, 260], 'confidence': 0.95}"
SE-071N.json,"{'value': 'SE/071/2025-26', 'bbox': [160, 220, 280, 240], 'confidence': 0.95}","{'value': '10.07.2025', 'bbox': [280, 220, 360, 240], 'confidence': 0.95}","{'value': '19BTFP0457K2Z7', 'bbox': [10, 100, 150, 120], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': 'SNIGDHA ENTERPRISE', 'bbox': [200, 30, 400, 60], 'confidence': 0.95}","{'value': '09AAFB7707D1Z5', 'bbox': [10, 360, 150, 380], 'confidence': 0.95}","{'value': 'SWIGGY LIMITED', 'bbox': [10, 320, 150, 340], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '10160.00', 'bbox': [500, 650, 580, 670], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [600, 670, 680, 690], 'confidence': 0.95}","{'value': '0.00', 'bbox': [680, 670, 760, 690], 'confidence': 0.95}","{'value': '1828.80', 'bbox': [760, 670, 840, 690], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}"
GRN2550458.json,"{'value': 'F21100018517/24', 'bbox': [450, 100, 600, 120], 'confidence': 0.95}","{'value': '30.09.2024', 'bbox': [450, 130, 550, 150], 'confidence': 0.95}","{'value': '29AAECN1546M1Z3', 'bbox': [100, 200, 250, 220], 'confidence': 0.95}","{'value': 'U01120KA2010PTC052035', 'bbox': [100, 250, 300, 270], 'confidence': 0.95}","{'value': 'Dairy Tales Namdhari Pvt. Ltd.', 'bbox': [100, 100, 300, 120], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [100, 350, 250, 370], 'confidence': 0.95}","{'value': 'Bundl Technologies Pvt Ltd (HO)', 'bbox': [100, 320, 300, 340], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '29AAFCB7707D1ZQ', 'bbox': [450, 350, 600, 370], 'confidence': 0.95}","{'value': 'Bundl Technologies Pvt Ltd - Yelahanka', 'bbox': [450, 320, 650, 340], 'confidence': 0.95}","{'value': '153.59', 'bbox': [550, 550, 600, 570], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 600, 600, 620], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 630, 600, 650], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 660, 600, 680], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 690, 600, 710], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 720, 600, 740], 'confidence': 0.95}","{'value': '0.00', 'bbox': [550, 750, 600, 770], 'confidence': 0.95}"
BOLPF 1236 - PETS CENTRIC PRIVATE LIMITED - DL - Muhammed Noufal_page2.json,"{'value': 'BOLPF/24-25/1236', 'bbox': [350, 100, 470, 120], 'confidence': 0.95}","{'value': '4-Dec-24', 'bbox': [600, 100, 680, 120], 'confidence': 0.95}","{'value': '27AAECV8384M1ZH', 'bbox': [100, 160, 250, 180], 'confidence': 0.95}","{'value': 'AAECV8384M', 'bbox': [100, 680, 200, 700], 'confidence': 0.95}","{'value': 'VIVALDIS HEALTH AND FOODS PVT LTD.', 'bbox': [100, 120, 400, 140], 'confidence': 0.95}","{'value': '07AALCP9335K1ZT', 'bbox': [100, 300, 250, 320], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - DL', 'bbox': [100, 260, 350, 280], 'confidence': 0.95}","{'value': 'Not Available', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '07AALCP9335K1ZT', 'bbox': [100, 380, 250, 400], 'confidence': 0.95}","{'value': 'PETS CENTRIC PRIVATE LIMITED - DL', 'bbox': [100, 340, 350, 360], 'confidence': 0.95}","{'value': '74,373.00', 'bbox': [600, 520, 680, 540], 'confidence': 0.95}","{'value': '0.14', 'bbox': [680, 520, 720, 540], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '13,387.14', 'bbox': [680, 580, 760, 600], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
GRN5060603.json,"{'value': 'SFP 24-25-20490', 'bbox': [430, 100, 550, 120], 'confidence': 0.95}","{'value': '30-Sep-24', 'bbox': [600, 100, 680, 120], 'confidence': 0.95}","{'value': '29AMCPM9917E1ZS', 'bbox': [100, 160, 250, 180], 'confidence': 0.95}","{'value': 'AQFPS9342M', 'bbox': [100, 200, 200, 220], 'confidence': 0.95}","{'value': 'SANJAY FARM PRODUCTS', 'bbox': [100, 60, 300, 80], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [100, 360, 250, 380], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 320, 250, 340], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '29AAFCB7707D1ZQ', 'bbox': [100, 280, 250, 300], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 240, 250, 260], 'confidence': 0.95}","{'value': '2538.00', 'bbox': [600, 500, 680, 520], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
SWIGGY LIMITED_Jul 25_FMS Rental_Lease Rental_IND-214045_page1.json,"{'value': 'IND-214045', 'bbox': [760, 100, 860, 120], 'confidence': 0.95}","{'value': '01/07/2025', 'bbox': [760, 140, 860, 160], 'confidence': 0.95}","{'value': '27AAACM2931R3Z1', 'bbox': [400, 100, 550, 120], 'confidence': 0.95}","{'value': 'AAACM2931R', 'bbox': [400, 140, 500, 160], 'confidence': 0.95}","{'value': 'Mahindra & Mahindra Financial Services Limited', 'bbox': [400, 60, 700, 80], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [150, 180, 300, 200], 'confidence': 0.95}","{'value': 'SWIGGY LIMITED', 'bbox': [150, 60, 300, 80], 'confidence': 0.95}","{'value': 'AAFCB7707D', 'bbox': [150, 220, 250, 240], 'confidence': 0.95}","{'value': '29AAFCB7707D1ZQ', 'bbox': [150, 180, 300, 200], 'confidence': 0.95}","{'value': 'SWIGGY LIMITED', 'bbox': [150, 60, 300, 80], 'confidence': 0.95}","{'value': '13600.00', 'bbox': [900, 660, 1000, 680], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 680, 1000, 700], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 700, 1000, 720], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 720, 1000, 740], 'confidence': 0.95}","{'value': '3235.56', 'bbox': [900, 740, 1000, 760], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 760, 1000, 780], 'confidence': 0.95}","{'value': '0.00', 'bbox': [900, 780, 1000, 800], 'confidence': 0.95}"
GRN2300933.json,"{'value': '11300067346', 'bbox': [290, 100, 420, 120], 'confidence': 0.95}","{'value': '30/09/2024', 'bbox': [200, 100, 290, 120], 'confidence': 0.95}","{'value': '29AAJCM3930G1ZD', 'bbox': [550, 200, 680, 220], 'confidence': 0.95}","{'value': 'AAICM3930G', 'bbox': [550, 240, 640, 260], 'confidence': 0.95}","{'value': 'ID FRESH FOOD (INDIA) PRIVATE LIMITED', 'bbox': [400, 160, 680, 180], 'confidence': 0.95}","{'value': '29AAFB7707D1ZQ', 'bbox': [150, 240, 280, 260], 'confidence': 0.95}","{'value': 'Swiggy Limited', 'bbox': [100, 160, 250, 180], 'confidence': 0.95}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '428.57', 'bbox': [600, 500, 650, 520], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 540, 650, 560], 'confidence': 0.95}","{'value': '10.71', 'bbox': [600, 520, 650, 540], 'confidence': 0.95}","{'value': '10.71', 'bbox': [600, 520, 650, 540], 'confidence': 0.95}","{'value': '0.00', 'bbox': [600, 520, 650, 540], 'confidence': 0.95}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}","{'value': '0.00', 'bbox': [0, 0, 0, 0], 'confidence': 0.0}"
_000001856-0006_SI_SI2012311401_page1.json,"{'value': '20112317041', 'bbox': [360, 1000, 460, 1020], 'confidence': 0.95}","{'value': '09/01/2024', 'bbox': [500, 1000, 580, 1020], 'confidence': 0.95}","{'value': '06AAACG4648B201', 'bbox': [600, 1000, 700, 1020], 'confidence': 0.95}","{'value': 'AAACG4648B', 'bbox': [720, 1000, 800, 1020], 'confidence': 0.95}","{'value': 'UTTAM STRIPS LIMITED', 'bbox': [360, 1040, 560, 1060], 'confidence': 0.95}","{'value': '27AACCH1928D1ZP', 'bbox': [480, 1120, 580, 1140], 'confidence': 0.95}","{'value': 'STATE BANK OF INDIA IFSC CODE: NEHRU PLACE', 'bbox': [360, 1160, 600, 1180], 'confidence': 0.95}","{'value': 'AACCH1928D', 'bbox': [600, 1120, 680, 1140], 'confidence': 0.95}","{'value': '06AAACG4648B201', 'bbox': [600, 1000, 700, 1020], 'confidence': 0.95}","{'value': 'STATE BANK OF INDIA IFSC CODE: NEHRU PLACE', 'bbox': [360, 1160, 600, 1180], 'confidence': 0.95}","{'value': '3587.17', 'bbox': [1000, 680, 1080, 700], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 720, 1080, 740], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 760, 1080, 780], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 800, 1080, 820], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 840, 1080, 860], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 880, 1080, 900], 'confidence': 0.95}","{'value': '0.00', 'bbox': [1000, 920, 1080, 940], 'confidence': 0.95}"
DOC378.json,"{'value': 'GT/1477', 'bbox': [440, 130, 520, 150], 'confidence': 0.95}","{'value': '03/08/2023', 'bbox': [440, 160, 520, 180], 'confidence': 0.95}","{'value': '24AAGFG5678Q1ZN', 'bbox': [100, 70, 250, 90], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': 'GUJARAT PACKAGING INDUSTRIES', 'bbox': [100, 20, 500, 40], 'confidence': 0.95}","{'value': '32AABCL0212H1ZB', 'bbox': [250, 300, 380, 320], 'confidence': 0.95}","{'value': 'LULU HYPERMARKET (C L INDIA) (SHIP TO)', 'bbox': [100, 190, 350, 210], 'confidence': 0.95}","{'value': '', 'bbox': [], 'confidence': 0.0}","{'value': '32AABCL0212H1ZB', 'bbox': [250, 300, 380, 320], 'confidence': 0.95}","{'value': 'LULU INTERNATIONAL SHOPPING', 'bbox': [100, 250, 300, 270], 'confidence': 0.95}","{'value': '93622.03', 'bbox': [500, 550, 580, 570], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '16851.97', 'bbox': [500, 590, 580, 610], 'confidence': 0.95}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}","{'value': '0.00', 'bbox': [], 'confidence': 0.0}"
